name,id,text
Azucar Lounge,dO2SzJmsckHFkk_gmasNKw,"This is such a cute spot for drinks, tacos, and a good time. Love, love, love the decor! Super funky and relaxed which makes for a perfect time with..."
Azucar Lounge,dO2SzJmsckHFkk_gmasNKw,"Great bar and Lounge and open late! The food was ok. We stumbled in here for late night eats. 
The tacos are street tacos and come in as a pair. If you're..."
Reliance Market,eDN8ERIlNUKJEznK8up1gQ,"I had a wonderful experience the first time around (would give it 5 stars). I called late at night and asked about duplicating a set of house keys I had,..."
Reliance Market,eDN8ERIlNUKJEznK8up1gQ,"Here are a few of the things you can look forward to:
+ merchandise that's been there so long it has a layer of dust
+ seemingly random prices
+ soda in a..."
Reliance Market,eDN8ERIlNUKJEznK8up1gQ,"I want to like this place. It is super close to where I live and they cut keys, but prices and service are inconsistent at best. Mom doesn't like to do..."
Vanida Thai Kitchen,uauHhqLPVP0ug-_qCzzT9Q,"This place is delicious! Their curries are yummy and have the right ratio of spices. They offer lunch specials which is a plus! 

The only downside is,..."
Vanida Thai Kitchen,uauHhqLPVP0ug-_qCzzT9Q,"Love the location because it's a block from work. Even better, their lunch specials. One item for $9 and 2 items for $11, not an extensive lunch menu but..."
Vanida Thai Kitchen,uauHhqLPVP0ug-_qCzzT9Q,Everything was delicious!!! Oh and they deliver!! So convenient and they were quick! Thai iced tea is my new fav. I'm definitely going to be a returning...
South Beach Cafe,Bx43nzquUrP60pl8WXRzBQ,"Good dishes and services at a reasonable price.

They mainly serve pizzas and sandwiches, both were good.
South Beach pizza had tasty prosciutto on a thin..."
South Beach Cafe,Bx43nzquUrP60pl8WXRzBQ,"Good coffee, delicious pizza

I am a soccer fan and often desperate to find a place where I can watch my favorite match with like minded fans. South Beach..."
South Beach Cafe,Bx43nzquUrP60pl8WXRzBQ,Do not eat here. The floor is so dirty with crumbs. I've spotted 2 rats so far. One in the outside dining area and one near the register. I told the older...
Neighborhood Baptist Church,lSouP3oRYPfETANMQUAMtQ,"This is the church I was raised in for the first 18yrs of my life. This place will always have a special place in my heart. 

Rev. Charles Allen is my..."
Neighborhood Baptist Church,lSouP3oRYPfETANMQUAMtQ,"Jesus said, ""Follow Me"". I followed Him to Neighborhood, and, yes, He's there. His Name is praised; His Spirit is moving and filling and guiding. And His..."
Neighborhood Baptist Church,lSouP3oRYPfETANMQUAMtQ,"One of the best churches in the city. The people are very friendly, praise and worship is great, and Pastor Lane Hawkins breaks down the Word and makes it..."
Blush!,qz3acsikrI1Ax1eXc3UdWw,"If you want a great wine and beer, this is the place to go.  This place has an amazing selection to choose from.

The atmosphere is dark and cozy.  You can..."
Blush!,qz3acsikrI1Ax1eXc3UdWw,"Decided to make a visit to the Castro while we were visiting San Francisco. Stopped into one of the local gay bars, and the loud thumping music just wasn't..."
Blush!,qz3acsikrI1Ax1eXc3UdWw,"There are only a few spots to enjoy a nice glass of wine in the Castro, and Blush is likely to reign supreme. With fine wines ranging from Italy to our own..."
Julia Morgan Ballroom,sFfiQXWWHcoC9VO3HFobUw,We recently booked The Julia Morgan Ballroom for a corporate event and were shown spectacular service from the beginning of the planning process to the...
Julia Morgan Ballroom,sFfiQXWWHcoC9VO3HFobUw,"I came here for a work event and the venue is pretty classy and nice.The building itself was easily found, with large address numbers at the front. The..."
Julia Morgan Ballroom,sFfiQXWWHcoC9VO3HFobUw,"I had my wedding at the Julia Morgan Ballroom on April 29, 2017 with a guest count of 225. I have to say that the wedding had exceeded my expectations! I..."
Cal-Mart Supermarket,Gs1nRvjI1BBCEDIwTzEJpw,"Excellent old style market with wonderful people, incredible variety, excellent produce, and lots of tempting surprises. For example, they have an..."
Cal-Mart Supermarket,Gs1nRvjI1BBCEDIwTzEJpw,If you don't pay attention to the prices these guys have a pretty good selection of things. We needed some kite Hill vegan cream cheese and they had it. It...
Cal-Mart Supermarket,Gs1nRvjI1BBCEDIwTzEJpw,"Some of the staff here are so rude and clueless. The other part of the staff (mostly the staff from the Bakery) are super nice and hard working. In general,..."
New Star Market,cahWqf6Zuxi7ItZgYCqv2w,"This little liquor store and deli is a sweet little gem in the neighborhood.
I go here on regular basis to get there amazing freshly prepared sandwiches.
I..."
New Star Market,cahWqf6Zuxi7ItZgYCqv2w,"Just moved to the neighborhood and have come here a couple times as it's the closest ""corner store."" And today I just discovered the sandwiches! They are..."
New Star Market,cahWqf6Zuxi7ItZgYCqv2w,"Don't judge a book by it's cover; judge byYelp instead!

I walk past New Star Market on the way to work but never would have tried it if it wasn't for Yelp...."
Angel's Market,a_x6JCmp1cmH_YMELwrQzQ,This store is very convenient but also very expensive its a family owned business it's changed hands a couple times. I grew up in the neighborhood so when I...
Angel's Market,a_x6JCmp1cmH_YMELwrQzQ,Great little place ... friendly ... and killer deals on liquor!  If you need a nice bottle of vino or any standard cocktail ingredients check them out!
Angel's Market,a_x6JCmp1cmH_YMELwrQzQ,Lived right on the oppisite corner of the store when I first moved to noe valley. Either buying $5.75 pack of Marlboros or single cigarettes for .35¢ a...
Clarendon Alternative Elementary School,NxQneOUmpi-g0KS6vy8g5g,"I have had two kids go through Clarendon JBBP and it is an outstanding program. The teachers have extraordinary professionalism, which translates into high..."
Clarendon Alternative Elementary School,NxQneOUmpi-g0KS6vy8g5g,"Well, it's March 2016 and my twins will be completing 5th Grade at Clarendon in June, so we will have been there for 6 glorious years.  I'm as happy as I..."
Clarendon Alternative Elementary School,NxQneOUmpi-g0KS6vy8g5g,"I attended this elementary school and I had a great experience. Its a really great environment in which to learn, and I couldn't have had more fulfilling..."
Samiramis Imports,O8DgC3zm1fZf34a16YCjDw,"A fun place to shop if you are looking for Middle Eastern delicacies. I found some great olive oils, yogurts, hummus, spices - try the allspice mix, and am..."
Samiramis Imports,O8DgC3zm1fZf34a16YCjDw,"Pretty much your only option for near east groceries in SF. The tiny place is packed like a can of sardines, so ask the friendly owner and staff if there's..."
Samiramis Imports,O8DgC3zm1fZf34a16YCjDw,"I'll be honest, I don't know much about Middle Eastern groceries - or the general going prices for said groceries - but I LOVED Samiramis Imports! I learned..."
Moscone Center,wpnrmiw_ApYDmdC2b_WFRA,"A very nice and clean place. Super huge center. I liked the design. The parking was not good and safe
It is located in downtown San Francisco. The street is..."
Moscone Center,wpnrmiw_ApYDmdC2b_WFRA,"Built in 1981, Moscone Center has been upgraded to 3 exhibit halls. they are awesome event centers. A $$ maker for SF. Drawing the convention dollars,..."
Moscone Center,wpnrmiw_ApYDmdC2b_WFRA,This conference center makes a pretty good impression on the visitor. The location is central and not that far from transit. The two buildings are connected...
Bambino's Ristorante,smceLM-VDB5jkILB6OSSvg,"This is a sort of local italian family style restaurant. Well american italian family style anyway.

Parking? No. Welcome to SF. Try for nearby street..."
Bambino's Ristorante,smceLM-VDB5jkILB6OSSvg,"I was told that Italian food is a MUST try in San Francisco, so we settled on Bambino's for dinner. We ordered fresh burrata salad with tomato, balsamic..."
Bambino's Ristorante,smceLM-VDB5jkILB6OSSvg,I was walking around Cole Valley when I came across this Italian restaurant that I wanted to try. It looked decent and like a North Beach Italian...
San Francisco Italian Athletic Club,5xcncJ65pOzk_BjRuhWL1Q,We held our wedding reception at the SFIAC and it was absolutely beautiful.  Nick and Nico were easy to work with and made sure everything went off without...
San Francisco Italian Athletic Club,5xcncJ65pOzk_BjRuhWL1Q,My husband and I celebrated our wedding reception at SFIAC in June (2019) and it was a fabulous party. We've both lived in the neighborhood for 15+ years...
San Francisco Italian Athletic Club,5xcncJ65pOzk_BjRuhWL1Q,"SFIAC Italian Lessons

I just took two lessons (1B) from professoressa Lisa Engelken at the SF Italian Athletic Club.  She is extremely engaging and breaks..."
Boogaloos,M4G48CR-n5ns-LmGyuLrwA,"Came in on a Sunday around 11 and there was no wait time for a table for two. Vegetarian food was fucking solid, drinks were great, atmosphere is cool and..."
Boogaloos,M4G48CR-n5ns-LmGyuLrwA,"I'm having a tough time rating this spot. While the food is pretty high quality and quantity for a low price point, the service has been lacking every time..."
Boogaloos,M4G48CR-n5ns-LmGyuLrwA,This place always has a line and there's a reason for it! Food was very yummy and the servers were so kind. We went around ~12pm and there were about 10...
Enjoy Vegetarian Restaurant,1hZO9SO0wXsx3CeeECfNng,"TL;DR: healthy and clean Chinese food that is really good. Normal SF prices. Small-moderate portions. 

You probably don't get many self-proclaimed..."
Enjoy Vegetarian Restaurant,1hZO9SO0wXsx3CeeECfNng,One of my favorite Youtubers talked about this place a lot when she used to live in San Francisco & finally got a chance to go!  Amazing that this place is...
Enjoy Vegetarian Restaurant,1hZO9SO0wXsx3CeeECfNng,This is one of the top chinese vegetarian restaurant in SF. I highly recommend the golden knots - MUST TRY. The crispy fragrant chicken is a classic. Meat...
Okoze Sushi,FkmficKyZxewFcG5H2FcNg,"It's simple. Comes forth to master the elegance that is sushi, every time, for over 10 years now. A very singular approach to those things that send you..."
Okoze Sushi,FkmficKyZxewFcG5H2FcNg,"For the $$$ - Okoze was a real disappointment.

I have lived in the neighborhood for many years and there are certain restaurants that I have tried many,..."
Okoze Sushi,FkmficKyZxewFcG5H2FcNg,"I came here last night with two friends after we heard ""this is the best sushi I've had in SF after living here for 25 years"". After sifting through some..."
Harvey's,Yw4GGa8B8DRNCJOADxk41Q,A buddy of mine and I decided to try this place out after work and must say that it was a good surprise. The place is beautiful with a well-stocked bar area...
Harvey's,Yw4GGa8B8DRNCJOADxk41Q,"Unfortunately it's just another restaurant in the city that serves mediocre food but overcharges their customers, but lots of people still give them good..."
Harvey's,Yw4GGa8B8DRNCJOADxk41Q,This is a great place to enjoy some classic cocktails and grab a bit to eat with friends and enjoy the large spaciousness featuring artwork with Harvey Milk...
Phillies,IQN7FHupd698zsc6XmvWQA,"Was hungry for a good philly and did a Yelp search and found this place.
Excellent friendly service, legit philly steaks in all different types as well as..."
Phillies,IQN7FHupd698zsc6XmvWQA,I paid 20 dollars for a cheese steak with extra cheese when I could have gotten a footlong at subway with more meat in it. It was dry; I ordered extra...
Phillies,IQN7FHupd698zsc6XmvWQA,"You gotta just do it sometimes! Honestly, when salads and veggies don't cut it and you need a good hearty sandwich, what's better than a Philly cheesesteak?..."
DragonEats,ziWibyZYvqtrbc7f9v2iPg,"I'm no banh mi connoisseur, but the chicken one I ate today was full of flavor and fresh ingredients. Bread was both crispy and soft. Homemade lemonade was..."
DragonEats,ziWibyZYvqtrbc7f9v2iPg,Decor/Ambiance: Place is small but seats a good amount of people. Just don't come with a big group. They have tables on one side and counter tables on the...
DragonEats,ziWibyZYvqtrbc7f9v2iPg,"As a local chain, I give it 4 stars for the food. However this location is cramped and the service and quality here is hit or miss compared to others. 
Some..."
El Porteño,lKj4XgtSKh20UlHBVHq4Ag,"Arroz con pollo , Inca Kola , Alfajores, Lucuma Ice Cream . Was great . I recommend this place it's one of my favorite restaurants . Buenazo!!!!!!"
El Porteño,lKj4XgtSKh20UlHBVHq4Ag,I had never had Peruvian food before so I wasn't sure what to expect other than there was a curious mix of a Chinese food menu and a home style Peruvian...
El Porteño,lKj4XgtSKh20UlHBVHq4Ag,"While I'm boosting a few good places in my neighborhood, to keep things  honest I have to give praise to el Porteno.

Family run, been there forever,  great..."
